class,cap-diameter,cap-shape,gill-attachment,gill-color,stem-height,stem-width,stem-color,season
0,872,6,2,7,0.4850109582907571,893,6,0.8884502877862838
0,589,5,1,10,0.6609378672212003,771,11,0.9431945538974952
0,811,5,5,3,0.7157923189841373,2055,10,0.9431945538974952
0,996,2,1,10,1.4766306076029754,1364,11,0.9431945538974952
1,375,5,0,10,0.6291059554014237,766,12,0.9431945538974952
0,342,2,6,9,0.3227238041360739,269,11,0.9431945538974952
1,55,6,0,10,1.253807224864539,123,1,0.9431945538974952
1,1055,6,0,5,2.271577009175718,1568,6,0.9431945538974952
1,464,2,6,1,0.1794802009470793,470,12,0.9431945538974952
1,1000,6,4,1,0.7078343410291932,2357,1,0.8884502877862838
1,111,2,0,5,0.1715222229921351,177,12,0.8884502877862838
1,816,6,0,5,1.4678212357263594,1464,6,0.9431945538974952
0,992,6,0,10,1.109712227753873,1565,6,1.804272708628173
0,1108,5,1,6,0.1078583993525819,1631,11,0.8884502877862838
0,931,6,4,5,0.5287798370429498,1759,6,0.9431945538974952
0,869,5,1,6,0.2471230135641045,1607,11,0.9431945538974952
0,469,6,0,6,0.9116141728019408,701,11,0.8884502877862838
1,328,3,3,2,2.0137941195617053,0,2,0.9431945538974952
0,297,0,0,5,0.1905657739578236,231,11,0.8884502877862838
0,771,6,4,11,0.2104607188451839,1677,6,0.9431945538974952
1,622,2,6,10,0.0242996308256684,1667,11,0.9431945538974952
1,670,5,1,6,0.6848118010860327,1099,11,0.8884502877862838
1,956,6,0,5,1.615043827892826,1507,6,0.9431945538974952
0,514,6,4,11,0.0950700384984938,1483,12,0.9431945538974952
1,485,5,1,11,1.0946476657656563,607,12,0.9431945538974952
0,357,6,6,5,0.7754771536462185,722,6,0.8884502877862838
0,333,6,4,1,0.5734001097168147,1031,12,0.9431945538974952
0,43,1,0,7,0.270996947428937,55,6,0.8884502877862838
1,583,6,5,8,0.6211479774464795,982,11,0.8884502877862838
1,1424,6,5,11,0.3537043220341786,1613,6,0.8884502877862838
1,1027,6,4,1,0.8988258119478527,2479,1,0.8884502877862838
0,714,6,6,10,0.4531790464709804,1736,11,0.9431945538974952
0,1206,2,1,10,1.397050828053534,1656,11,1.804272708628173
0,839,2,6,10,1.0102375033170707,1888,11,0.8884502877862838
1,463,5,4,5,0.9235511397343572,519,6,0.8884502877862838
0,679,5,1,10,0.3377883661242903,937,11,0.9431945538974952
0,743,6,6,11,1.0858382938890403,1660,11,0.8884502877862838
1,555,6,0,10,0.2940194873720975,1139,11,0.8884502877862838
1,426,2,5,7,0.5535051648294542,290,6,0.8884502877862838
0,381,6,4,11,0.2979984763495695,1205,12,0.8884502877862838
0,570,6,4,3,2.088543516212003,2436,11,0.9431945538974952
1,353,0,0,4,1.2012289742357305,501,11,0.9431945538974952
0,366,6,0,8,0.111837388330054,692,9,0.9431945538974952
1,671,5,6,11,0.382408638798155,1145,12,0.9431945538974952
1,73,2,3,2,1.1782064342925698,480,12,0.9431945538974952
0,195,6,0,9,0.1317323332174144,432,11,0.8884502877862838
1,1064,2,2,10,1.6349387727801863,1158,11,0.8884502877862838
1,503,5,1,11,1.281660147706844,558,12,0.8884502877862838
1,905,6,0,11,1.388241456176918,948,12,0.9431945538974952
0,765,6,4,11,0.429305112606148,1444,12,0.8884502877862838
1,329,0,6,7,0.1436693001498306,411,3,0.9431945538974952
0,431,2,6,10,0.2343346527100163,966,6,1.804272708628173
1,754,5,1,5,0.373599266921539,967,1,0.9431945538974952
1,724,0,0,4,3.1071646944448537,1623,11,0.9431945538974952
1,261,3,3,2,2.0137941195617053,0,2,0.8884502877862838
1,112,0,0,5,0.6768538231310886,207,6,0.0273721330556057
1,946,6,0,5,3.67616011822336,1331,6,0.9431945538974952
1,841,6,0,5,1.3922204451543898,918,6,0.8884502877862838
0,426,1,3,2,0.167543234014663,1949,6,0.0273721330556057
1,18,6,0,7,0.9593620405316058,48,4,1.804272708628173
1,148,4,0,5,0.0123626638932521,197,12,0.0273721330556057
1,735,6,6,5,1.288766731740116,2011,6,0.9431945538974952
0,1633,6,0,10,0.962489635587406,2276,11,0.9431945538974952
0,826,6,4,3,2.2755559981531905,2307,11,0.9431945538974952
0,1536,6,2,10,1.770224398014237,1738,11,0.9431945538974952
0,32,1,0,10,0.3386397600459622,35,6,0.8884502877862838
1,72,2,3,2,0.8280554042750273,582,12,0.8884502877862838
1,154,1,0,5,0.1197953662849981,150,12,0.9431945538974952
1,125,3,0,5,0.7803075365453624,115,6,0.9431945538974952
0,593,5,1,6,0.4699463963025407,1077,11,0.9431945538974952
1,232,6,0,1,0.597274043581647,438,1,0.9431945538974952
0,477,6,0,11,0.2502506086199046,451,6,0.9431945538974952
0,263,6,0,6,0.7882655145003066,559,1,0.9431945538974952
1,298,0,0,3,0.1715222229921351,414,10,0.8884502877862838
1,670,3,0,6,1.9182983841023755,1167,6,1.804272708628173
0,73,2,0,7,0.382408638798155,48,6,0.8884502877862838
0,458,6,6,10,0.1428179062281586,919,6,0.9431945538974952
1,248,2,1,11,1.0946476657656563,533,6,0.8884502877862838
1,665,5,1,7,0.4213471346512039,1339,8,0.8884502877862838
1,349,2,6,7,0.8152670434209391,360,6,0.9431945538974952
1,716,6,5,7,0.5654421317618704,1013,8,0.9431945538974952
1,609,5,1,11,0.6768538231310886,668,7,0.9431945538974952
0,459,0,0,3,0.2741245424847371,353,6,0.0273721330556057
1,771,6,6,10,0.2223976857776001,1659,11,0.8884502877862838
1,603,2,6,10,2.311366898950439,650,6,0.9431945538974952
1,676,5,1,11,0.4412420795385642,982,6,0.8884502877862838
0,344,6,6,5,0.6362125394346959,737,11,0.0273721330556057
1,234,0,0,4,0.7834351316011626,186,6,0.8884502877862838
0,105,6,1,10,0.2303556637325443,141,12,0.8884502877862838
0,624,6,6,11,0.5645907378401985,1627,11,0.8884502877862838
1,782,0,0,7,3.692076074133249,1766,11,0.9431945538974952
1,878,5,1,7,0.7118133300066652,1382,8,0.8884502877862838
1,536,1,0,5,0.6242755725022796,950,11,0.9431945538974952
1,447,6,0,10,0.7643915806354742,1268,12,0.9431945538974952
1,805,5,1,10,0.652979889266256,1154,3,0.8884502877862838
0,51,0,0,3,1.297576103616732,90,11,1.804272708628173
1,287,3,3,2,1.0986266547431285,1513,3,0.9431945538974952
1,744,6,6,10,3.648307195381056,693,6,0.8884502877862838
1,661,2,5,7,0.8360133822299715,863,8,0.9431945538974952
1,34,6,0,5,0.8280554042750273,46,4,1.804272708628173
0,398,6,2,10,2.538169270666347,1175,11,0.9431945538974952
0,1697,6,2,3,2.916173223526194,1798,11,0.8884502877862838
1,75,6,0,10,1.1503535114502654,116,6,0.9431945538974952
0,232,0,6,10,1.0110888972387428,228,12,0.9431945538974952
0,207,0,0,4,0.1826077960028794,222,11,0.0273721330556057
1,353,0,0,9,0.1556062670822468,383,11,0.8884502877862838
0,651,6,6,10,0.8988258119478527,1895,11,0.9431945538974952
0,559,5,1,10,0.3625136939107947,838,11,0.8884502877862838
0,689,2,6,10,0.2741245424847371,1474,11,0.9431945538974952
0,691,2,0,10,1.658812706645019,1448,11,0.8884502877862838
0,254,5,3,2,0.0990490274759658,655,7,0.9431945538974952
0,860,2,5,10,0.2104607188451839,2878,11,0.0273721330556057
1,690,6,6,10,0.0075322809941081,1669,11,0.9431945538974952
1,626,2,6,11,0.0513011597463009,1368,12,0.9431945538974952
0,586,2,5,10,0.6251269664239516,754,11,0.8884502877862838
0,1083,5,1,7,0.0990490274759658,2542,11,0.9431945538974952
0,683,2,1,6,0.1715222229921351,1158,11,0.9431945538974952
0,954,5,5,0,0.6083596165923914,1881,10,0.9431945538974952
1,1095,6,2,10,1.7025815853972115,1431,11,0.8884502877862838
1,608,6,6,10,0.4699463963025407,1644,11,0.8884502877862838
0,484,0,5,3,0.3664926828882667,933,3,0.8884502877862838
0,236,6,0,1,0.652979889266256,555,7,0.9431945538974952
0,985,2,1,10,1.5721263430623051,1309,11,1.804272708628173
1,555,6,2,11,0.859035922173132,705,7,0.8884502877862838
0,646,6,6,10,0.8112880544434671,1778,11,0.9431945538974952
0,645,6,6,10,0.4332841015836201,922,6,0.9431945538974952
0,879,6,0,10,0.485862352212429,1634,11,0.8884502877862838
1,284,0,0,9,0.0234482369039964,387,11,0.8884502877862838
1,625,2,5,7,0.7166437129058093,854,8,0.9431945538974952
1,965,6,0,5,2.737118719539951,1056,6,0.9431945538974952
0,335,2,1,6,0.0242996308256684,776,11,0.9431945538974952
0,444,2,6,3,0.1945447629352956,379,11,0.9431945538974952
1,634,6,5,3,0.541568197897038,639,6,1.804272708628173
1,295,0,0,5,0.7675191756912743,496,11,1.804272708628173
1,388,3,3,2,2.0137941195617053,0,2,0.0273721330556057
0,103,6,1,10,0.167543234014663,112,12,0.8884502877862838
0,605,6,1,6,0.2192700907218,1169,11,0.9431945538974952
0,1178,5,1,7,0.0194692479265244,2429,11,0.9431945538974952
0,1145,5,1,10,0.0154902589490523,2444,11,0.8884502877862838
1,786,6,0,10,0.6362125394346959,1315,11,0.9431945538974952
1,94,6,0,5,0.9951729413288544,109,6,0.8884502877862838
1,517,1,6,8,0.0441945757130287,1285,11,0.9431945538974952
0,97,1,0,10,0.4381144844827641,93,3,0.8884502877862838
0,377,2,1,6,0.0950700384984938,761,11,1.804272708628173
1,368,2,6,10,0.3943456057305713,590,11,0.9431945538974952
0,107,2,0,3,0.2670179584514649,218,11,0.8884502877862838
1,1858,6,1,10,0.751603219781386,3129,11,0.9431945538974952
0,682,6,2,10,0.0402155867355567,1223,12,0.8884502877862838
1,385,5,1,10,0.5773790986942867,485,6,0.9431945538974952
0,732,6,2,10,0.0720474985553333,1228,11,0.8884502877862838
0,1355,6,4,11,1.2609138088978116,2253,6,0.9431945538974952
1,795,6,5,7,0.541568197897038,939,8,0.9431945538974952
0,858,6,4,3,2.6416229840806214,2415,11,0.8884502877862838
1,1185,6,5,11,0.9823845804747664,1719,6,0.8884502877862838
1,812,2,6,11,0.5566327598852544,1252,11,0.8884502877862838
1,142,6,0,10,0.6688958451761444,196,11,0.9431945538974952
0,957,6,2,7,1.1534811065060655,1698,11,0.9431945538974952
0,637,6,1,7,1.08271069883324,825,11,0.8884502877862838
0,711,2,1,10,1.4885675745353917,1304,11,1.804272708628173
1,40,6,0,10,1.401029817031006,80,6,0.8884502877862838
0,288,6,0,10,0.8559083271173319,296,7,1.804272708628173
1,739,6,0,3,0.7635401867138022,1464,11,0.9431945538974952
0,1008,5,1,6,0.0353852038364127,1650,11,0.9431945538974952
1,624,2,1,11,0.3068078482261857,696,1,0.9431945538974952
1,20,6,1,6,0.6450219113113119,52,12,0.8884502877862838
1,379,3,0,10,2.0137941195617053,0,2,0.8884502877862838
1,1512,6,1,5,0.5287798370429498,2897,11,0.9431945538974952
0,535,6,2,7,0.5057572970997893,857,6,0.8884502877862838
1,543,6,6,9,1.1693970624159538,1827,3,0.9431945538974952
1,809,2,5,11,0.540716803975366,1795,12,0.9431945538974952
1,780,3,0,11,1.8625925384177664,1327,6,0.9431945538974952
1,340,2,2,10,0.7484756247255858,307,11,0.8884502877862838
0,1122,2,0,10,0.3059564543045137,2596,6,1.804272708628173
0,776,6,4,3,1.666770684599963,2170,11,0.8884502877862838
0,625,5,0,10,0.326702793113546,1248,3,1.804272708628173
0,412,6,6,5,1.0301324482044312,887,11,0.9431945538974952
1,335,2,5,7,0.8559083271173319,259,6,0.9431945538974952
0,590,6,2,10,0.2789549253838811,1254,11,0.9431945538974952
0,644,2,6,10,0.4133891566962597,1565,11,0.9431945538974952
1,71,6,0,10,1.134437555540377,101,1,0.9431945538974952
1,283,2,5,7,0.8240764152975553,250,6,0.8884502877862838
0,1435,2,1,10,0.8669939001280762,2497,11,0.9431945538974952
1,222,6,0,7,0.1030280164534379,178,11,0.9431945538974952
0,1470,2,0,11,0.3895152228314272,2227,11,0.9431945538974952
1,433,6,5,10,0.2351860466316883,1415,6,0.9431945538974952
0,1136,6,1,10,1.495674158568664,1640,6,0.9431945538974952
0,673,2,0,10,0.9076351838244688,1332,11,0.8884502877862838
0,505,1,2,10,2.144249361896612,1127,11,0.9431945538974952
1,767,5,1,6,0.3068078482261857,1189,11,0.9431945538974952
1,197,2,0,5,1.027004853148631,312,10,0.8884502877862838
1,264,6,5,3,0.3227238041360739,563,6,0.8884502877862838
1,498,1,0,5,0.4133891566962597,843,11,0.8884502877862838
0,365,6,1,6,0.1396903111723585,683,11,1.804272708628173
1,1049,6,0,11,2.1203754280317795,1074,12,0.9431945538974952
0,192,6,0,9,0.0083836749157801,425,11,1.804272708628173
1,339,2,0,10,0.5176942640322055,692,12,0.9431945538974952
1,78,6,1,5,1.826781637620518,176,6,0.9431945538974952
1,506,3,3,2,2.0137941195617053,0,2,0.0273721330556057
0,1061,2,1,10,1.4209247619183665,1583,11,0.9431945538974952
0,1404,6,2,10,1.722476530284572,1597,11,0.8884502877862838
1,641,6,5,3,0.5535051648294542,638,6,1.804272708628173
1,291,2,2,5,0.7484756247255858,283,11,0.8884502877862838
1,633,2,5,11,0.1516272781047747,1653,1,0.9431945538974952
1,199,5,1,11,1.253807224864539,453,6,0.9431945538974952
0,747,4,0,10,0.8988258119478527,1374,3,0.8884502877862838
0,65,0,0,3,1.3055340815716765,111,11,0.8884502877862838
1,457,2,5,11,0.2471230135641045,1279,12,0.9431945538974952
0,890,6,2,7,0.8311829993308275,955,6,0.9431945538974952
1,247,0,0,9,0.0999004213976378,516,10,0.8884502877862838
0,475,6,2,10,0.4460724624377082,940,6,0.9431945538974952
0,648,6,0,5,0.1755012119696072,554,11,0.9431945538974952
1,785,2,0,10,1.8020563098340128,1439,11,0.9431945538974952
1,27,2,1,6,0.8559083271173319,49,7,0.9431945538974952
1,412,2,6,10,0.3028288592487136,269,6,0.9431945538974952
1,712,2,5,11,0.4571580354484525,1451,10,0.9431945538974952
1,224,2,0,11,0.6131899994915354,476,9,0.9431945538974952
1,390,0,6,7,0.0871120605435496,447,3,0.8884502877862838
0,313,6,4,1,0.7763285475678904,923,12,0.9431945538974952
0,428,2,5,11,0.5893160656267029,661,11,0.8884502877862838
1,726,2,5,11,0.6004016386374472,1601,12,0.9431945538974952
0,113,6,0,4,0.4420934734602362,203,11,0.8884502877862838
1,1231,6,2,10,1.7821613649466532,1173,11,0.9431945538974952
0,644,2,5,5,1.0261534592269592,1089,7,0.9431945538974952
1,45,6,0,7,0.9593620405316058,51,4,0.8884502877862838
0,1432,2,1,11,1.5323364532875845,1442,11,0.9431945538974952
1,882,6,6,5,0.2940194873720975,1623,6,0.9431945538974952
1,393,6,0,11,0.1436693001498306,643,7,0.9431945538974952
1,289,3,3,2,1.046899798035991,1461,3,0.8884502877862838
1,755,3,0,6,1.886466472282599,1257,6,1.804272708628173
1,1180,6,2,10,1.9651948579103689,1340,11,0.8884502877862838
1,52,6,0,10,1.3095130705491482,83,6,0.8884502877862838
1,389,2,0,3,0.1993751458344396,615,10,0.8884502877862838
1,160,2,0,10,1.078731709855768,194,11,0.8884502877862838
1,197,6,0,7,0.5685697268176706,190,6,0.9431945538974952
1,1121,2,1,0,0.7166437129058093,2373,9,0.9431945538974952
0,767,6,0,10,0.1826077960028794,1311,11,0.8884502877862838
0,721,6,4,11,0.0274272258814685,1621,6,0.9431945538974952
1,674,6,0,5,1.336514599469781,961,6,0.8884502877862838
0,822,5,5,0,0.695897374096777,1911,10,0.9431945538974952
0,646,0,5,3,0.1317323332174144,1042,3,0.9431945538974952
1,133,2,0,5,0.3497253330567065,216,12,0.8884502877862838
0,982,4,2,7,1.2489768419653953,1663,11,0.9431945538974952
0,702,6,0,10,0.4730739913583408,1318,3,0.9431945538974952
1,1067,6,0,10,1.0977752608214564,2700,11,0.8884502877862838
0,761,6,4,11,0.8391409772857716,1460,12,0.9431945538974952
1,67,6,0,10,1.08271069883324,117,6,0.9431945538974952
1,1001,6,0,10,1.825930243698846,2744,11,0.8884502877862838
1,635,5,1,5,0.2223976857776001,788,1,0.9431945538974952
1,716,5,1,3,0.6370639333563678,1181,6,0.8884502877862838
1,1400,6,1,0,0.5495261758519822,2264,9,0.8884502877862838
0,329,2,1,10,0.8996772058695247,535,11,0.9431945538974952
1,27,6,1,6,0.7723495585904183,42,7,0.8884502877862838
1,404,5,0,10,0.6370639333563678,725,12,0.8884502877862838
1,1286,2,2,10,2.0129427256400336,1403,11,0.8884502877862838
1,203,3,0,10,2.0137941195617053,0,2,0.8884502877862838
0,313,6,0,6,0.9394670956442456,495,7,0.9431945538974952
0,70,2,0,10,0.1348599282732145,55,6,0.9431945538974952
0,697,6,5,10,0.1507758841831028,3272,11,0.0273721330556057
1,497,1,0,8,0.060110531622917,640,11,0.8884502877862838
0,921,6,0,10,0.4221985285728758,1901,11,0.8884502877862838
1,243,6,1,10,1.397050828053534,668,11,0.8884502877862838
0,665,6,4,11,0.64417051738964,1364,12,0.9431945538974952
1,339,6,0,1,0.7405176467706417,472,1,0.9431945538974952
0,37,0,0,3,1.341344982368925,96,11,0.9431945538974952
0,789,5,1,6,0.5645907378401985,1788,11,0.9431945538974952
1,463,5,1,6,1.2577862138420113,584,7,0.8884502877862838
0,1024,6,4,11,0.5566327598852544,1447,12,0.9431945538974952
1,948,6,4,7,1.6389177617576585,3168,6,0.9431945538974952
0,197,2,1,7,0.2064817298677118,335,6,0.8884502877862838
1,1035,6,0,10,2.036816659504866,3015,11,0.8884502877862838
0,765,6,4,11,0.321872410214402,1390,1,0.8884502877862838
0,1092,2,0,10,1.06594334900168,1297,6,0.8884502877862838
1,832,0,2,10,2.4546105021394338,1138,11,0.8884502877862838
0,695,2,5,3,0.4062825726629875,1791,10,0.9431945538974952
0,444,6,0,6,0.593295054604175,913,11,0.8884502877862838
1,24,6,0,5,0.9394670956442456,40,4,0.9431945538974952
1,626,6,0,5,1.495674158568664,1070,6,0.8884502877862838
0,557,3,3,2,0.4619884183475966,1876,6,0.0273721330556057
1,859,5,1,3,0.6728748341536165,1195,3,0.9431945538974952
1,653,2,5,11,1.1543325004277374,1024,12,0.9431945538974952
0,1123,2,1,10,1.456735662715615,1460,11,0.9431945538974952
1,297,5,1,10,1.2577862138420113,814,11,0.9431945538974952
1,46,0,0,4,1.1742274453150978,171,6,0.9431945538974952
1,733,6,5,7,0.4739253852800127,978,8,1.804272708628173
1,326,6,5,7,0.9116141728019408,265,6,0.8884502877862838
0,596,2,6,10,0.2542295975973768,937,6,1.804272708628173
1,1003,3,0,6,1.73526489113866,1915,6,0.9431945538974952
0,909,4,2,7,1.1693970624159538,1747,11,0.9431945538974952
1,768,6,6,11,0.0154902589490523,1587,12,0.9431945538974952
0,1110,2,0,0,0.4182195395954037,1902,11,0.9431945538974952
0,1229,6,4,11,1.177355040370898,2211,6,0.9431945538974952
0,768,6,6,10,0.5725487157951427,2126,11,0.8884502877862838
1,165,6,0,10,1.0389418200810472,192,11,0.9431945538974952
0,780,6,4,11,0.3227238041360739,1506,6,0.9431945538974952
0,546,2,3,2,0.2511020025415766,1417,12,0.8884502877862838
0,955,2,5,9,0.4173681456737318,2133,0,1.804272708628173
0,881,2,6,5,0.2940194873720975,2059,8,0.9431945538974952
1,328,6,6,10,0.6410429223338399,571,11,0.9431945538974952
0,563,2,2,4,0.6688958451761444,1113,11,0.9431945538974952
1,1367,6,4,11,0.4977993191448452,2790,6,1.804272708628173
1,240,2,6,7,0.7396662528489698,307,8,0.8884502877862838
0,105,6,0,10,0.0800054765102774,152,12,0.8884502877862838
0,421,6,5,11,0.2789549253838811,816,11,0.9431945538974952
0,908,2,1,10,1.3802834782219735,1647,6,0.9431945538974952
1,906,2,5,7,0.5654421317618704,1038,8,0.9431945538974952
1,1123,6,5,7,0.5248008480654778,1638,6,0.9431945538974952
0,1047,5,5,0,0.640191528412168,2078,10,1.804272708628173
1,406,0,0,5,1.8139932767664293,646,11,1.804272708628173
1,859,5,1,6,0.0513011597463009,1273,11,0.8884502877862838
0,498,6,0,5,0.3068078482261857,439,11,0.9431945538974952
1,1075,6,5,7,0.3696202779440669,1612,6,0.9431945538974952
0,302,2,1,7,0.593295054604175,603,6,0.8884502877862838
1,408,0,5,3,0.2979984763495695,844,11,0.9431945538974952
1,378,2,6,11,0.1953961568569676,423,6,0.9431945538974952
1,523,5,1,7,0.2025027408902398,637,1,0.8884502877862838
0,1415,6,0,4,0.4531790464709804,2273,11,0.8884502877862838
0,995,2,0,10,0.2502506086199046,2488,6,1.804272708628173
0,716,6,0,10,0.6967487680184489,1420,11,0.9431945538974952
1,149,6,0,10,0.6410429223338399,219,11,0.8884502877862838
0,643,2,5,10,0.2422926306649605,2865,11,0.0273721330556057
1,267,2,0,11,0.485862352212429,566,9,0.8884502877862838
0,757,6,4,11,0.7675191756912743,1652,12,0.8884502877862838
1,17,6,0,11,1.08271069883324,10,12,0.9431945538974952
1,211,1,0,11,1.3245776325373646,362,12,0.9431945538974952
1,86,5,3,2,1.237891268954651,467,12,0.9431945538974952
0,812,6,5,10,0.0791540825886055,3004,11,0.0273721330556057
0,1107,5,1,11,0.1715222229921351,2471,11,0.9431945538974952
1,328,2,6,10,0.2272280686767442,613,11,0.8884502877862838
0,134,6,0,9,0.597274043581647,320,11,0.9431945538974952
0,768,2,0,10,0.4182195395954037,1702,11,0.8884502877862838
1,83,0,0,5,0.7206227018832814,109,6,0.8884502877862838
1,787,6,6,10,0.0632381266787172,1741,11,0.9431945538974952
1,664,3,0,11,1.779033769890853,1697,12,0.9431945538974952
1,355,6,5,7,0.6768538231310886,302,6,0.9431945538974952
0,847,2,0,10,0.8391409772857716,1104,6,0.8884502877862838
1,464,0,0,5,2.550106237598764,616,11,0.9431945538974952
1,313,2,6,11,0.593295054604175,266,6,0.9431945538974952
0,599,1,3,2,0.3616622999891227,2053,6,0.0273721330556057
0,1469,6,2,10,1.3205986435598926,1659,11,0.8884502877862838
0,304,5,3,2,0.2104607188451839,701,12,0.9431945538974952
1,817,5,1,3,0.5734001097168147,1232,3,0.9431945538974952
0,741,6,4,11,0.3178934212369299,1424,12,0.9431945538974952
1,578,6,5,8,0.3306817820910181,1495,6,0.8884502877862838
1,1269,2,2,10,1.901531034270816,1394,11,0.9431945538974952
1,253,3,3,2,1.08271069883324,1096,6,0.8884502877862838
1,103,6,0,7,0.808160459387667,172,11,0.9431945538974952
0,296,6,0,1,0.8479503491623878,619,7,1.804272708628173
0,327,2,1,10,1.2737021697518995,587,11,1.804272708628173
1,442,1,6,11,0.8837612499596363,1069,11,0.0273721330556057
1,244,0,0,4,0.7794561426236906,190,6,0.8884502877862838
0,895,6,4,11,0.429305112606148,1704,6,0.8884502877862838
0,713,6,4,3,2.172102284738916,2465,11,0.9431945538974952
0,685,6,6,11,0.8351619883082996,1640,11,0.9431945538974952
1,888,2,5,11,0.7754771536462185,1777,10,0.9431945538974952
1,672,6,5,10,0.3298303881693462,1557,6,0.8884502877862838
0,545,2,5,11,0.8868888450154365,1287,7,0.9431945538974952
0,384,6,4,5,0.6887907900635047,1036,1,0.9431945538974952
1,27,6,0,11,0.96732001848655,39,12,0.8884502877862838
1,340,0,5,3,0.3227238041360739,634,5,0.8884502877862838
1,113,0,0,5,0.7126647239283372,84,6,0.0273721330556057
0,1520,6,2,10,2.0606905933696984,1789,11,0.8884502877862838
0,679,2,6,10,0.2940194873720975,962,6,0.9431945538974952
0,651,6,4,8,0.0234482369039964,1230,1,0.8884502877862838
1,382,3,3,2,2.0137941195617053,0,2,0.9431945538974952
0,1170,2,1,10,1.3851138611211178,1601,11,1.804272708628173
1,26,6,1,6,0.8280554042750273,33,12,0.9431945538974952
0,286,6,0,1,0.4460724624377082,617,7,0.8884502877862838
1,631,6,5,8,0.0362365977580846,1635,11,0.9431945538974952
0,538,6,0,5,0.1078583993525819,504,3,0.9431945538974952
1,321,5,1,10,0.4619884183475966,544,6,0.9431945538974952
1,704,6,6,10,3.1071646944448537,607,6,0.8884502877862838
0,694,5,1,6,0.2064817298677118,1172,11,0.9431945538974952
1,472,5,1,6,1.4288827398733106,568,12,0.8884502877862838
1,917,5,1,5,0.0393641928138847,1408,6,0.8884502877862838
1,928,5,1,7,0.7396662528489698,1232,8,0.8884502877862838
0,695,6,3,2,1.3095130705491482,1107,12,0.9431945538974952
1,412,5,0,9,0.0800054765102774,661,10,0.9431945538974952
0,608,6,2,10,0.0950700384984938,1215,12,0.9431945538974952
1,200,3,0,10,2.0137941195617053,0,2,0.8884502877862838
0,325,6,4,5,0.6688958451761444,906,6,0.9431945538974952
1,432,2,6,10,0.5336102199420939,668,11,0.8884502877862838
0,290,6,4,1,0.7683705696129463,940,6,0.9431945538974952
1,950,5,1,5,0.3505767269783785,1097,6,0.8884502877862838
1,260,2,6,10,0.8837612499596363,223,6,0.8884502877862838
1,167,6,0,7,0.9235511397343572,192,11,0.8884502877862838
1,270,6,0,1,0.7365386577931696,439,1,0.9431945538974952
1,1741,2,1,5,0.4611370244259246,2972,11,0.8884502877862838
1,243,6,1,10,1.1463745224727933,686,11,0.8884502877862838
0,540,6,0,5,0.0999004213976378,459,11,0.9431945538974952
1,420,2,4,5,1.345323971346397,380,6,0.8884502877862838
0,1019,5,1,10,0.1357113221948865,2413,11,0.9431945538974952
0,253,0,6,10,0.5176942640322055,245,12,0.8884502877862838
1,599,4,2,10,0.5765277047726147,1306,11,0.8884502877862838
0,567,0,5,3,0.1834591899245513,983,3,0.9431945538974952
0,1189,5,1,6,0.0441945757130287,1795,11,0.9431945538974952
1,962,4,4,10,1.4638422467488872,2807,6,0.8884502877862838
0,130,2,0,3,0.434135495505292,191,11,0.0273721330556057
1,719,5,1,3,0.7047067459733931,1089,9,0.9431945538974952
1,255,5,1,5,0.9116141728019408,614,6,0.8884502877862838
0,340,6,0,6,1.1463745224727933,765,11,0.9431945538974952
1,650,6,0,10,0.6609378672212003,1336,12,0.9431945538974952
1,53,6,0,10,1.1463745224727933,107,6,0.8884502877862838
0,140,1,0,3,0.4739253852800127,109,3,0.8884502877862838
1,848,2,6,11,0.2343346527100163,1353,11,0.8884502877862838
0,121,2,0,3,0.4182195395954037,197,11,1.804272708628173
0,774,6,2,10,0.2422926306649605,866,6,0.0273721330556057
1,349,6,5,7,0.8002024814327229,275,6,0.9431945538974952
0,645,6,2,10,0.2789549253838811,970,6,0.8884502877862838
0,339,2,0,7,0.8829098560379645,300,6,0.8884502877862838
0,287,6,0,10,0.0083836749157801,430,11,0.9431945538974952
1,302,2,0,8,0.2152911017443279,626,12,0.9431945538974952
1,824,2,6,10,1.3484515664021972,1035,11,0.8884502877862838
0,741,6,1,10,0.963341029509078,1096,11,0.9431945538974952
0,295,6,4,1,0.3903666167530992,981,6,0.9431945538974952
0,832,6,4,3,2.2397450973559416,2609,11,0.8884502877862838
0,451,6,1,8,0.1874381789020234,626,5,0.9431945538974952
0,579,2,5,5,0.9306577237676292,1156,6,0.9431945538974952
0,464,2,5,3,0.4818833632349569,775,11,0.8884502877862838
0,448,6,5,3,0.4381144844827641,738,11,0.8884502877862838
1,359,1,0,8,0.1985237519127677,601,11,0.8884502877862838
0,573,6,0,5,0.2263766747550722,595,11,1.804272708628173
0,104,6,1,10,0.4699463963025407,103,12,0.9431945538974952
0,313,5,3,2,0.2343346527100163,604,7,0.9431945538974952
1,164,0,0,3,0.434135495505292,147,6,0.8884502877862838
1,708,2,6,5,0.158733862138047,1125,11,0.9431945538974952
1,264,0,0,8,0.2590599804965208,618,12,0.9431945538974952
0,527,6,2,10,0.060110531622917,952,6,0.9431945538974952
0,1087,5,1,10,0.9346367127451014,2334,11,0.9431945538974952
0,787,6,4,11,0.4571580354484525,1631,6,0.9431945538974952
0,102,6,1,10,0.1476482891273027,128,12,0.9431945538974952
0,615,6,6,11,0.3019774653270416,1379,11,0.9431945538974952
